CustomerID,InvoiceDate,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
16928.0,2011-09-20 15:10:00,79,213,2781.5,2,5,5,255,Loyal
16929.0,2011-12-06 08:37:00,3,77,1295.39,5,4,4,544,Others
16930.0,2011-11-13 16:13:00,25,54,380.55,4,3,2,432,Potential Loyalist
16931.0,2011-12-04 13:15:00,4,898,4604.22,5,5,5,555,Champion
16932.0,2011-10-17 14:12:00,52,53,161.94,3,3,1,331,Others
16933.0,2011-12-08 12:54:00,0,49,530.08,5,3,3,533,Potential Loyalist
16934.0,2011-10-16 12:40:00,54,62,950.9300000000001,3,4,4,344,Others
16936.0,2011-11-14 11:04:00,25,57,262.68,4,3,2,432,Potential Loyalist
16938.0,2011-12-01 10:20:00,8,242,1903.13,5,5,4,554,Loyal
16940.0,2011-10-18 13:15:00,51,305,3049.88,3,5,5,355,Loyal
16942.0,2011-11-27 12:40:00,12,283,1894.11,4,5,4,454,Loyal
16943.0,2011-05-12 11:57:00,211,33,816.73,1,3,3,133,At Risk
16945.0,2011-11-18 11:39:00,21,249,4345.5,4,5,5,455,Loyal
16947.0,2011-04-18 09:38:00,235,21,406.48,1,2,2,122,At Risk
16948.0,2011-07-24 12:46:00,138,19,435.02,2,2,2,222,Others
16949.0,2011-12-06 11:07:00,3,61,1161.27,5,4,4,544,Others
16950.0,2011-10-14 09:06:00,56,42,1178.56,3,3,4,334,Others
16951.0,2011-08-08 13:25:00,122,87,1262.75,2,4,4,244,Others
16952.0,2011-08-22 13:03:00,108,16,167.61,2,2,1,221,Others
16953.0,2011-11-09 15:54:00,29,1,20.8,4,1,1,411,Others
16954.0,2011-12-09 09:46:00,0,54,2085.08,5,3,5,535,Big Spenders
16955.0,2011-06-08 10:36:00,184,26,493.67,1,2,3,123,At Risk
16956.0,2011-11-30 14:28:00,8,18,292.34,5,2,2,522,Potential Loyalist
16957.0,2011-04-14 13:56:00,238,16,416.64,1,2,2,122,At Risk
16959.0,2011-09-13 15:03:00,86,7,117.35000000000001,2,1,1,211,Others
16960.0,2011-11-01 11:35:00,38,101,507.05,3,4,3,343,Others
16961.0,2011-08-15 13:46:00,115,14,234.17,2,2,1,221,Others
16963.0,2011-06-05 13:48:00,186,7,110.55000000000001,1,1,1,111,At Risk
16965.0,2011-04-27 12:08:00,226,26,201.19,1,2,1,121,At Risk
16966.0,2011-12-01 13:40:00,7,31,2148.47,5,3,5,535,Big Spenders
16967.0,2011-06-03 14:24:00,188,21,319.02,1,2,2,122,At Risk
16968.0,2011-12-05 15:02:00,3,31,439.43,5,3,2,532,Potential Loyalist
16969.0,2011-10-31 13:12:00,38,42,650.41,3,3,3,333,Others
16971.0,2011-12-07 09:15:00,2,42,232.20999999999998,5,3,1,531,Potential Loyalist
16976.0,2011-03-17 16:33:00,266,2,251.51999999999998,1,1,2,112,At Risk
16978.0,2011-09-23 12:50:00,77,39,344.33,2,3,2,232,Others
16979.0,2011-12-06 12:21:00,3,91,1809.05,5,4,4,544,Others
16980.0,2011-03-29 16:36:00,254,87,1078.96,1,4,4,144,At Risk
16982.0,2011-10-10 12:28:00,60,22,384.06,3,2,2,322,Others
16983.0,2011-11-27 12:10:00,12,149,1920.2,4,5,4,454,Loyal
16984.0,2011-09-22 18:21:00,77,418,4392.42,2,5,5,255,Loyal
16985.0,2011-11-22 13:33:00,16,121,5461.62,4,4,5,445,Big Spenders
16986.0,2011-11-10 11:55:00,29,3,1873.2,4,1,4,414,Others
16987.0,2011-12-06 17:26:00,2,129,1625.05,5,5,4,554,Loyal
16988.0,2011-12-04 16:02:00,4,7,126.12,5,1,1,511,Others
16989.0,2011-12-02 16:39:00,6,12,1133.25,5,1,4,514,Others
16990.0,2011-05-05 08:30:00,218,1,179.0,1,1,1,111,At Risk
16992.0,2011-11-29 11:50:00,10,95,1601.8600000000001,5,4,4,544,Others
16995.0,2010-12-02 17:09:00,371,1,-1.25,1,1,1,111,At Risk
16996.0,2011-11-09 16:43:00,29,41,1427.46,4,3,4,434,Potential Loyalist
16997.0,2011-02-24 17:28:00,287,12,702.0,1,1,3,113,At Risk
16998.0,2011-07-13 09:49:00,149,6,287.02000000000004,2,1,2,212,Others
16999.0,2011-11-16 13:53:00,22,23,484.82,4,2,3,423,Potential Loyalist
17001.0,2011-12-09 09:38:00,0,169,3989.57,5,5,5,555,Champion
17002.0,2011-09-27 16:48:00,72,50,1487.78,2,3,4,234,Others
17004.0,2011-10-24 14:25:00,45,44,1412.94,3,3,4,334,Others
17006.0,2011-12-05 12:09:00,4,44,781.78,5,3,3,533,Potential Loyalist
17007.0,2011-10-20 10:47:00,50,53,877.4300000000001,3,3,3,333,Others
17010.0,2011-11-23 11:04:00,16,12,185.46,4,1,1,411,Others
17011.0,2011-11-09 13:30:00,29,15,270.9,4,2,2,422,Potential Loyalist
17014.0,2011-12-01 14:09:00,7,75,565.58,5,4,3,543,Others
17015.0,2011-11-11 10:45:00,28,217,1842.56,4,5,4,454,Loyal
17017.0,2011-12-07 09:32:00,2,268,8574.11,5,5,5,555,Champion
17018.0,2011-10-30 11:42:00,40,16,920.1,3,2,4,324,Others
17019.0,2011-11-28 13:06:00,10,234,1272.61,5,5,4,554,Loyal
17022.0,2011-11-08 17:09:00,30,7,71.0,4,1,1,411,Others
17024.0,2011-10-25 13:47:00,44,3,95.85,3,1,1,311,Others
17025.0,2011-10-10 09:06:00,60,9,357.77,3,1,2,312,Others
17026.0,2011-06-07 14:28:00,184,4,154.82999999999998,1,1,1,111,At Risk
17027.0,2011-09-22 12:24:00,78,155,848.59,2,5,3,253,Loyal
17029.0,2011-08-21 11:06:00,110,2,716.0,2,1,3,213,Others
17030.0,2011-10-07 08:49:00,63,11,146.87,3,1,1,311,Others
17031.0,2011-11-28 10:23:00,11,22,380.35,4,2,2,422,Potential Loyalist
17033.0,2011-09-14 14:34:00,85,28,1030.14,2,2,4,224,Others
17034.0,2011-11-23 15:14:00,15,32,734.5699999999999,4,3,3,433,Potential Loyalist
17035.0,2011-04-08 11:23:00,245,32,388.33,1,3,2,132,At Risk
17037.0,2011-09-22 17:20:00,77,77,1253.22,2,4,4,244,Others
17038.0,2011-11-09 13:50:00,29,22,112.4,4,2,1,421,Potential Loyalist
17040.0,2011-07-25 10:19:00,137,15,449.73,2,2,2,222,Others
17041.0,2011-11-13 11:21:00,26,71,1065.77,4,4,4,444,Others
17042.0,2011-12-07 12:26:00,2,98,1044.3799999999999,5,4,4,544,Others
17043.0,2011-11-07 15:33:00,31,102,1735.18,4,4,4,444,Others
17044.0,2011-12-01 08:54:00,8,10,897.4300000000001,5,1,3,513,Others
17045.0,2011-08-18 17:09:00,112,22,339.44,2,2,2,222,Others
17046.0,2011-07-05 14:24:00,156,22,642.02,2,2,3,223,Others
17047.0,2011-09-15 13:27:00,84,65,1100.9,2,4,4,244,Others
17048.0,2011-08-16 14:51:00,114,48,864.32,2,3,3,233,Others
17049.0,2011-12-07 10:48:00,2,322,5594.78,5,5,5,555,Champion
17050.0,2011-09-04 13:48:00,95,316,3228.84,2,5,5,255,Loyal
17051.0,2011-05-29 14:13:00,193,43,247.14000000000001,1,3,2,132,At Risk
17052.0,2011-11-11 14:50:00,27,92,413.75,4,4,2,442,Others
17053.0,2011-08-03 10:55:00,128,14,496.38,2,2,3,223,Others
17054.0,2011-11-11 12:56:00,27,84,1353.83,4,4,4,444,Others
17058.0,2011-09-19 10:13:00,81,62,1179.89,2,4,4,244,Others
17059.0,2011-11-10 12:27:00,29,516,3095.04,4,5,5,455,Loyal
17060.0,2011-03-18 13:27:00,265,5,234.24,1,1,1,111,At Risk
17061.0,2011-09-27 11:24:00,73,101,5116.13,2,4,5,245,Big Spenders
17062.0,2011-01-30 11:01:00,313,71,534.47,1,4,3,143,At Risk
17063.0,2011-12-01 08:46:00,8,82,1421.59,5,4,4,544,Others
17064.0,2011-10-12 10:18:00,58,62,859.35,3,4,3,343,Others
17065.0,2011-07-19 14:45:00,142,1,-112.35,2,1,1,211,Others
17068.0,2011-11-27 13:14:00,11,297,4531.34,4,5,5,455,Loyal
17069.0,2011-11-11 17:13:00,27,154,2655.2200000000003,4,5,5,455,Loyal
17070.0,2011-08-17 17:01:00,113,64,312.14,2,4,2,242,Others
17071.0,2011-12-01 09:06:00,8,148,2385.48,5,5,5,555,Champion
17073.0,2011-11-22 11:47:00,17,174,1446.09,4,5,4,454,Loyal
17075.0,2011-11-22 11:58:00,17,80,813.77,4,4,3,443,Others
17076.0,2011-11-03 17:53:00,35,25,841.0799999999999,3,2,3,323,Others
17078.0,2011-11-03 19:17:00,35,28,378.2,3,2,2,322,Others
17079.0,2011-09-22 15:34:00,77,2,118.80000000000001,2,1,1,211,Others
17080.0,2011-11-17 12:59:00,21,9,285.5,4,1,2,412,Others
17081.0,2011-11-14 12:56:00,24,64,290.16,4,4,2,442,Others
17082.0,2011-11-06 15:17:00,32,81,2003.85,3,4,5,345,Big Spenders
17083.0,2011-08-22 15:43:00,108,52,1405.78,2,3,4,234,Others
17084.0,2011-11-04 14:54:00,34,162,2949.75,3,5,5,355,Loyal
17085.0,2011-08-08 14:15:00,122,189,1555.05,2,5,4,254,Loyal
17086.0,2011-12-02 13:54:00,6,96,2050.08,5,4,5,545,Big Spenders
17088.0,2011-11-11 14:23:00,27,115,1991.01,4,4,4,444,Others
17090.0,2011-12-05 13:44:00,3,64,2041.8500000000001,5,4,5,545,Big Spenders
17091.0,2011-12-07 10:43:00,2,198,3802.81,5,5,5,555,Champion
17092.0,2011-10-20 19:51:00,49,125,1777.78,3,5,4,354,Loyal
17094.0,2011-01-25 17:24:00,317,15,270.20000000000005,1,2,2,122,At Risk
17095.0,2011-11-17 16:40:00,21,77,1088.2,4,4,4,444,Others
17096.0,2011-11-30 15:05:00,8,52,992.6800000000001,5,3,4,534,Potential Loyalist
17097.0,2011-12-07 17:05:00,1,213,937.92,5,5,4,554,Loyal
17100.0,2011-11-21 16:36:00,17,65,971.74,4,4,4,444,Others
17101.0,2011-11-29 13:57:00,9,42,1621.73,5,3,4,534,Potential Loyalist
17102.0,2011-03-23 10:08:00,261,1,25.5,1,1,1,111,At Risk
17105.0,2011-07-03 15:53:00,158,90,665.78,2,4,3,243,Others
17107.0,2011-11-07 08:41:00,32,421,10380.43,3,5,5,355,Loyal
17109.0,2011-11-10 16:59:00,28,121,869.6800000000001,4,4,3,443,Others
17110.0,2011-06-27 12:58:00,164,12,163.29999999999998,2,1,1,211,Others
17111.0,2011-10-23 15:59:00,46,30,248.61,3,3,2,332,Others
17114.0,2011-12-04 12:17:00,5,135,747.22,5,5,3,553,Loyal
17115.0,2011-12-01 14:30:00,7,43,806.9000000000001,5,3,3,533,Potential Loyalist
17117.0,2011-02-24 13:54:00,287,9,116.19999999999999,1,1,1,111,At Risk
17118.0,2011-01-26 12:19:00,317,10,157.02,1,1,1,111,At Risk
17119.0,2011-12-06 14:40:00,2,38,593.61,5,3,3,533,Potential Loyalist
17120.0,2011-04-20 15:21:00,232,18,307.46,1,2,2,122,At Risk
17122.0,2011-08-12 14:33:00,118,7,138.32,2,1,1,211,Others
17123.0,2011-07-01 10:47:00,161,9,345.29999999999995,2,1,2,212,Others
17124.0,2011-06-07 14:02:00,184,32,298.89,1,3,2,132,At Risk
17125.0,2011-10-20 14:41:00,49,40,259.35,3,3,2,332,Others
17126.0,2011-07-10 13:52:00,151,262,991.85,2,5,4,254,Loyal
17128.0,2011-01-09 12:02:00,334,14,157.09,1,2,1,121,At Risk
17131.0,2011-12-04 12:52:00,4,134,2463.17,5,5,5,555,Champion
17133.0,2011-11-24 12:27:00,15,27,4892.240000000001,4,2,5,425,Big Spenders
17134.0,2011-08-25 09:53:00,106,24,425.0,2,2,2,222,Others
17135.0,2011-11-23 16:48:00,15,52,1139.73,4,3,4,434,Potential Loyalist
17138.0,2011-03-09 11:54:00,275,24,380.5,1,2,2,122,At Risk
17139.0,2011-11-24 10:12:00,15,487,10585.57,4,5,5,455,Loyal
17140.0,2011-04-06 13:33:00,246,20,465.32,1,2,2,122,At Risk
17142.0,2011-04-14 18:22:00,238,15,579.0,1,2,3,123,At Risk
17144.0,2011-12-08 17:57:00,0,48,984.57,5,3,4,534,Potential Loyalist
17146.0,2011-08-26 12:44:00,105,35,749.78,2,3,3,233,Others
17147.0,2011-11-17 12:32:00,22,85,1679.64,4,4,4,444,Others
17148.0,2011-10-19 09:59:00,51,9,124.88,3,1,1,311,Others
17152.0,2011-05-29 12:19:00,194,16,1503.5,1,2,4,124,At Risk
17153.0,2011-11-15 13:42:00,23,14,213.78,4,2,1,421,Potential Loyalist
17154.0,2011-09-25 13:42:00,74,23,329.34,2,2,2,222,Others
17155.0,2011-11-22 12:38:00,17,20,251.70000000000002,4,2,2,422,Potential Loyalist
17157.0,2011-12-02 09:10:00,7,15,306.55,5,2,2,522,Potential Loyalist
17158.0,2011-11-07 15:15:00,31,67,1266.97,4,4,4,444,Others
17159.0,2011-11-18 10:52:00,21,102,1534.73,4,4,4,444,Others
17160.0,2011-11-08 14:05:00,30,229,3518.03,4,5,5,455,Loyal
17162.0,2011-11-11 11:34:00,28,105,1707.21,4,4,4,444,Others
17163.0,2011-11-18 08:57:00,21,5,293.1,4,1,2,412,Others
17164.0,2011-11-07 09:14:00,32,145,2466.4,3,5,5,355,Loyal
17165.0,2011-02-28 16:39:00,283,10,158.68,1,1,1,111,At Risk
17166.0,2011-11-01 09:46:00,38,14,189.49,3,2,1,321,Others
17169.0,2011-10-20 19:15:00,49,60,816.88,3,4,3,343,Others
17171.0,2011-02-23 16:37:00,288,16,224.91,1,2,1,121,At Risk
17172.0,2011-09-26 12:04:00,74,16,313.26,2,2,2,222,Others
17173.0,2011-12-04 14:40:00,4,87,3755.65,5,4,5,545,Big Spenders
17174.0,2011-05-06 11:47:00,217,4,59.9,1,1,1,111,At Risk
17175.0,2011-10-26 15:31:00,43,64,1430.94,3,4,4,344,Others
17176.0,2011-05-22 12:41:00,201,15,306.13,1,2,2,122,At Risk
17179.0,2011-06-14 16:48:00,177,80,711.79,2,4,3,243,Others
17180.0,2011-10-14 15:46:00,55,131,780.38,3,5,3,353,Loyal
17181.0,2011-10-13 14:48:00,56,23,239.92000000000002,3,2,2,322,Others
17183.0,2011-12-02 10:07:00,7,76,3286.9100000000003,5,4,5,545,Big Spenders
17186.0,2011-10-24 10:20:00,46,2,144.0,3,1,1,311,Others
17187.0,2011-04-27 12:39:00,226,10,203.95,1,1,1,111,At Risk
17188.0,2011-11-28 13:53:00,10,89,2275.58,5,4,5,545,Big Spenders
17189.0,2011-08-25 19:39:00,105,61,384.40000000000003,2,4,2,242,Others
17190.0,2011-10-12 11:33:00,58,20,249.74,3,2,2,322,Others
17191.0,2011-11-11 16:58:00,27,237,2095.13,4,5,5,455,Loyal
17193.0,2011-11-04 12:47:00,35,35,1674.46,3,3,4,334,Others
17194.0,2011-03-11 12:05:00,273,29,262.62,1,2,2,122,At Risk
17197.0,2011-11-10 10:32:00,29,29,1013.01,4,2,4,424,Potential Loyalist
17198.0,2011-11-16 10:39:00,23,96,692.22,4,4,3,443,Others
17201.0,2011-10-17 11:55:00,53,40,342.63,3,3,2,332,Others
17203.0,2011-11-04 12:27:00,35,152,3563.85,3,5,5,355,Loyal
17204.0,2011-06-23 13:54:00,168,67,1352.91,2,4,4,244,Others
17205.0,2011-10-17 12:46:00,53,13,384.08,3,1,2,312,Others
17206.0,2011-10-17 13:25:00,52,7,204.24,3,1,1,311,Others
17211.0,2011-11-13 12:03:00,26,213,2299.67,4,5,5,455,Loyal
17212.0,2011-03-31 19:42:00,252,4,226.85,1,1,1,111,At Risk
17213.0,2011-10-30 14:53:00,39,164,2741.08,3,5,5,355,Loyal
17214.0,2011-10-10 13:17:00,59,104,984.12,3,4,4,344,Others
17217.0,2011-04-19 17:19:00,233,9,113.5,1,1,1,111,At Risk
17218.0,2011-12-05 13:52:00,3,274,1960.72,5,5,4,554,Loyal
17219.0,2011-11-08 11:25:00,31,25,114.23,4,2,1,421,Potential Loyalist
17220.0,2011-11-15 13:47:00,23,472,3198.25,4,5,5,455,Loyal
17221.0,2011-12-02 13:35:00,6,63,335.13,5,4,2,542,Others
17222.0,2011-10-05 13:58:00,64,28,354.15,3,2,2,322,Others
17223.0,2011-02-02 15:57:00,309,49,426.79,1,3,2,132,At Risk
17226.0,2011-02-04 11:52:00,308,21,393.49,1,2,2,122,At Risk
17227.0,2011-11-21 10:51:00,18,47,939.32,4,3,4,434,Potential Loyalist
17228.0,2011-11-24 10:24:00,15,208,1906.09,4,5,4,454,Loyal
17229.0,2011-09-04 13:56:00,95,47,318.76,2,3,2,232,Others
17230.0,2011-03-20 16:12:00,263,73,3466.67,1,4,5,145,At Risk
17231.0,2011-11-27 15:18:00,11,546,3127.82,4,5,5,455,Loyal
17232.0,2011-12-07 12:21:00,2,36,421.52,5,3,2,532,Potential Loyalist
17233.0,2011-11-04 14:06:00,34,25,190.88,3,2,1,321,Others
17234.0,2011-06-10 11:20:00,182,14,149.89000000000001,1,2,1,121,At Risk
17235.0,2011-11-14 15:51:00,24,29,550.06,4,2,3,423,Potential Loyalist
17236.0,2011-11-27 12:00:00,12,105,916.13,4,4,4,444,Others
17237.0,2011-11-28 15:02:00,10,19,314.69,5,2,2,522,Potential Loyalist
17238.0,2011-12-07 11:35:00,2,566,3744.65,5,5,5,555,Champion
17239.0,2011-01-31 09:41:00,312,16,379.95,1,2,2,122,At Risk
17242.0,2011-08-23 14:55:00,107,40,1135.04,2,3,4,234,Others
17243.0,2011-12-08 13:26:00,0,407,8628.55,5,5,5,555,Champion
17244.0,2011-10-17 15:19:00,52,31,954.9,3,3,4,334,Others
17245.0,2011-05-19 10:43:00,204,9,171.45,1,1,1,111,At Risk
17247.0,2011-11-24 15:21:00,14,55,282.19,4,3,2,432,Potential Loyalist
17248.0,2011-08-11 13:34:00,119,69,318.65,2,4,2,242,Others
17250.0,2011-12-06 12:15:00,3,57,384.52,5,3,2,532,Potential Loyalist
17251.0,2010-12-12 11:06:00,362,39,283.28000000000003,1,3,2,132,At Risk
17252.0,2011-08-15 09:45:00,116,87,353.86,2,4,2,242,Others
17253.0,2011-11-21 12:59:00,17,18,178.26,4,2,1,421,Potential Loyalist
17254.0,2011-12-05 12:46:00,4,112,272.44,5,4,2,542,Others
17255.0,2011-10-30 12:18:00,40,78,298.41,3,4,2,342,Others
17256.0,2011-08-24 13:30:00,106,16,240.0,2,2,2,222,Others
17259.0,2011-07-14 15:01:00,147,124,603.37,2,5,3,253,Loyal
17262.0,2011-10-18 12:56:00,51,12,1253.3600000000001,3,1,4,314,Others
17263.0,2011-05-15 14:32:00,207,23,63.440000000000005,1,2,1,121,At Risk
17265.0,2011-07-24 10:49:00,138,127,562.9,2,5,3,253,Loyal
17266.0,2011-12-07 14:12:00,1,80,310.64,5,4,2,542,Others
17267.0,2011-08-04 17:22:00,126,38,317.62,2,3,2,232,Others
17268.0,2011-08-24 10:06:00,107,6,763.64,2,1,3,213,Others
17272.0,2011-10-28 16:37:00,41,116,2144.53,3,4,5,345,Big Spenders
17274.0,2011-11-04 13:16:00,34,27,111.97999999999999,3,2,1,321,Others
17277.0,2011-04-26 12:47:00,227,69,1065.3500000000001,1,4,4,144,At Risk
17278.0,2011-04-12 13:10:00,240,15,246.04,1,2,2,122,At Risk
17279.0,2011-10-13 11:58:00,57,9,187.82999999999998,3,1,1,311,Others
17282.0,2011-08-01 14:29:00,129,94,1703.41,2,4,4,244,Others
17284.0,2011-10-10 14:38:00,59,294,1641.68,3,5,4,354,Loyal
17286.0,2011-11-18 12:47:00,21,45,153.92,4,3,1,431,Potential Loyalist
17287.0,2011-11-13 13:27:00,25,124,1064.11,4,5,4,454,Loyal
17288.0,2011-11-30 16:09:00,8,142,1419.73,5,5,4,554,Loyal
17289.0,2011-11-08 12:01:00,31,112,936.16,4,4,4,444,Others
17290.0,2011-12-06 12:38:00,3,102,525.24,5,4,3,543,Others
17291.0,2011-02-04 13:04:00,307,1,550.8000000000001,1,1,3,113,At Risk
17293.0,2011-12-01 14:37:00,7,135,1875.1100000000001,5,5,4,554,Loyal
17295.0,2011-11-11 10:49:00,28,69,556.95,4,4,3,443,Others
17297.0,2011-11-22 14:43:00,16,51,131.78,4,3,1,431,Potential Loyalist
17298.0,2011-08-30 16:43:00,100,30,498.42,2,3,3,233,Others
17299.0,2011-11-28 12:01:00,11,57,669.11,4,3,3,433,Potential Loyalist
17301.0,2011-11-18 13:43:00,20,66,197.63,4,4,1,441,Others
17302.0,2011-11-25 09:36:00,14,81,1119.93,4,4,4,444,Others
17303.0,2010-12-13 13:32:00,360,53,250.04,1,3,2,132,At Risk
17306.0,2011-11-29 12:14:00,10,69,8600.73,5,4,5,545,Big Spenders
17307.0,2010-12-09 15:24:00,364,1,-152.64000000000001,1,1,1,111,At Risk
17309.0,2011-09-05 15:20:00,94,12,82.75,2,1,1,211,Others
17311.0,2011-09-22 14:11:00,77,55,1384.85,2,3,4,234,Others
17312.0,2011-07-24 11:52:00,138,14,644.3,2,2,3,223,Others
17313.0,2011-11-22 09:23:00,17,28,2288.13,4,2,5,425,Big Spenders
17314.0,2011-11-15 09:41:00,24,136,2514.76,4,5,5,455,Loyal
17315.0,2011-12-09 11:58:00,0,487,6204.46,5,5,5,555,Champion
17317.0,2011-10-24 17:26:00,45,11,2524.02,3,1,5,315,Big Spenders
17320.0,2011-08-31 13:31:00,99,73,1200.6200000000001,2,4,4,244,Others
17321.0,2011-12-01 13:41:00,7,107,700.86,5,4,3,543,Others
17323.0,2011-11-24 17:29:00,14,204,908.99,4,5,3,453,Loyal
17324.0,2011-11-22 10:34:00,17,50,990.23,4,3,4,434,Potential Loyalist
17325.0,2011-03-04 13:09:00,279,6,96.8,1,1,1,111,At Risk
17329.0,2011-11-25 14:24:00,13,33,523.11,4,3,3,433,Potential Loyalist
17330.0,2011-11-17 08:56:00,22,6,363.9,4,1,2,412,Others
17331.0,2011-08-08 11:55:00,123,1,175.2,2,1,1,211,Others
17333.0,2011-09-15 10:11:00,85,28,494.25,2,2,3,223,Others
17334.0,2011-02-11 16:34:00,300,12,306.6,1,1,2,112,At Risk
17337.0,2011-07-11 14:56:00,150,548,1944.32,2,5,4,254,Loyal
17338.0,2011-11-22 14:23:00,16,757,6612.18,4,5,5,455,Loyal
17339.0,2011-09-06 13:29:00,93,9,243.36,2,1,2,212,Others
17340.0,2011-11-30 17:12:00,8,424,11891.18,5,5,5,555,Champion
17341.0,2011-07-06 12:33:00,156,183,781.36,2,5,3,253,Loyal
17343.0,2010-12-19 15:07:00,354,17,193.64,1,2,1,121,At Risk
17344.0,2011-10-24 12:56:00,45,32,160.57,3,3,1,331,Others
17345.0,2011-11-24 15:03:00,14,87,537.74,4,4,3,443,Others
17346.0,2011-12-06 12:18:00,3,503,2611.58,5,5,5,555,Champion
17347.0,2011-09-14 13:12:00,85,1,228.96,2,1,1,211,Others
17348.0,2011-11-25 11:25:00,14,215,1159.52,4,5,4,454,Loyal
17349.0,2011-06-13 14:29:00,178,9,110.75,1,1,1,111,At Risk
17350.0,2011-12-01 15:47:00,7,72,1256.19,5,4,4,544,Others
17351.0,2011-11-03 18:45:00,35,27,587.15,3,2,3,323,Others
17353.0,2011-08-02 17:19:00,128,8,1740.0,2,1,4,214,Others
17354.0,2011-10-20 10:34:00,50,16,1393.06,3,2,4,324,Others
17356.0,2011-02-01 11:07:00,311,19,178.22,1,2,1,121,At Risk
17357.0,2011-11-15 16:30:00,23,45,388.14,4,3,2,432,Potential Loyalist
17358.0,2011-02-09 16:57:00,302,59,365.85,1,4,2,142,At Risk
17359.0,2011-11-28 14:37:00,10,15,127.86,5,2,1,521,Potential Loyalist
17360.0,2011-11-22 13:11:00,16,132,585.79,4,5,3,453,Loyal
17361.0,2011-10-21 15:43:00,48,29,488.2,3,2,3,323,Others
17362.0,2011-04-14 14:43:00,238,35,312.23,1,3,2,132,At Risk
17364.0,2011-12-09 09:00:00,0,414,4455.73,5,5,5,555,Champion
17365.0,2011-11-27 12:13:00,12,468,4801.56,4,5,5,455,Loyal
17367.0,2011-04-15 14:21:00,237,34,168.4,1,3,1,131,At Risk
17368.0,2011-11-16 15:26:00,22,128,1349.52,4,5,4,454,Loyal
17370.0,2011-09-28 10:14:00,72,33,446.18,2,3,2,232,Others
17371.0,2011-11-22 13:30:00,16,87,423.89,4,4,2,442,Others
17372.0,2011-10-30 11:37:00,40,253,1342.68,3,5,4,354,Loyal
17373.0,2011-10-30 15:28:00,39,57,646.92,3,3,3,333,Others
17374.0,2011-05-05 09:05:00,218,28,495.77,1,2,3,123,At Risk
17375.0,2011-06-02 17:30:00,189,71,372.5,1,4,2,142,At Risk
17376.0,2011-09-30 12:36:00,70,24,203.2,3,2,1,321,Others
17377.0,2011-11-16 11:17:00,23,419,3925.92,4,5,5,455,Loyal
17379.0,2011-11-28 13:56:00,10,83,404.66,5,4,2,542,Others
17381.0,2011-12-01 11:59:00,8,110,20272.43,5,4,5,545,Big Spenders
17382.0,2011-10-05 13:05:00,64,2,65.4,3,1,1,311,Others
17383.0,2011-12-05 17:36:00,3,51,199.29,5,3,1,531,Potential Loyalist
17384.0,2011-11-20 15:48:00,18,15,336.4,4,2,2,422,Potential Loyalist
17385.0,2011-11-25 11:02:00,14,47,261.11,4,3,2,432,Potential Loyalist
17386.0,2011-12-02 11:28:00,7,28,2686.42,5,2,5,525,Big Spenders
17387.0,2011-11-20 11:00:00,19,78,784.11,4,4,3,443,Others
17388.0,2011-09-23 10:31:00,77,15,1259.56,2,2,4,224,Others
17389.0,2011-12-09 09:38:00,0,224,31300.079999999998,5,5,5,555,Champion
17391.0,2011-06-29 09:58:00,163,3,508.8,2,1,3,213,Others
17392.0,2011-02-06 12:48:00,306,62,457.91,1,4,2,142,At Risk
17394.0,2011-05-04 13:22:00,218,4,203.86999999999998,1,1,1,111,At Risk
17396.0,2011-10-31 14:12:00,38,27,7330.8,3,2,5,325,Big Spenders
17397.0,2011-11-17 14:08:00,21,92,696.41,4,4,3,443,Others
17398.0,2011-08-17 09:48:00,114,38,653.38,2,3,3,233,Others
17400.0,2011-08-05 15:38:00,125,213,2129.96,2,5,5,255,Loyal
17402.0,2011-12-05 10:15:00,4,59,2633.85,5,4,5,545,Big Spenders
17403.0,2011-11-03 15:18:00,35,33,281.62,3,3,2,332,Others
17404.0,2011-12-05 16:26:00,3,201,30300.82,5,5,5,555,Champion
17405.0,2011-12-08 17:12:00,0,94,967.22,5,4,4,544,Others
17406.0,2011-01-13 12:52:00,329,116,1928.72,1,4,4,144,At Risk
17408.0,2011-06-29 12:53:00,162,2,32.65,2,1,1,211,Others
17409.0,2011-06-08 10:36:00,184,13,771.85,1,1,3,113,At Risk
17410.0,2011-11-23 15:46:00,15,64,1214.72,4,4,4,444,Others
17411.0,2011-11-27 14:25:00,11,43,748.94,4,3,3,433,Potential Loyalist
17412.0,2011-12-07 11:36:00,2,66,1258.06,5,4,4,544,Others
17414.0,2011-10-27 12:13:00,43,6,778.0,3,1,3,313,Others
17415.0,2011-09-21 12:50:00,79,14,507.84,2,2,3,223,Others
17416.0,2011-11-10 12:47:00,29,271,6838.34,4,5,5,455,Loyal
17418.0,2011-10-28 13:00:00,41,30,463.46000000000004,3,3,2,332,Others
17419.0,2011-11-28 13:47:00,10,208,4200.97,5,5,5,555,Champion
17420.0,2011-10-20 14:52:00,49,30,598.83,3,3,3,333,Others
17422.0,2011-11-23 13:27:00,15,135,1853.1299999999999,4,5,4,454,Loyal
17423.0,2011-10-25 16:49:00,44,28,663.63,3,2,3,323,Others
17425.0,2011-11-20 15:30:00,18,43,759.17,4,3,3,433,Potential Loyalist
